0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3.4947406119657254,3.2451727925817986,3.812293480308408,2.877758453264234,3.1272894317410707,-0.500349552814911,-0.06816527860744674,-0.689482922626698,0.26886460511131727,-1.1008835205471348,-0.0756253946616096,-0.4588992520261694,-0.6434310930618501,-0.5039104512587871,-0.5986652586809024,-0.08231563425649825,0.2254580041562014,-0.6109300280175735,-1.7400041486737725,1.7508696604191158,1.858908425144922,1.5836954662514808,2.1994957186512596,1.196807599166007,2.3107606413600594,1.2667588065057076,0.3568812974294384,0.6273001594565,0.52058426067889,0.40278169440759704,0.6369543386500363,0.4755142151074604,0.8293792248409999,0.6292547930752967,5.656217014832049,5.679030082366109,5.803384731253271,-0.892155871652519,0.11689763821826452,1.7612627434953856,-1.5936277050046426,-1.6281631504600138,-1.6944288446027098,-1.009253187999247,-1.003391871813621,-0.8758224065294142,-0.8900446591843705,-1.1337879560474617,-1.0512310495988963,-1.2094819340136707,-0.9373792654324,-1.2985394424032102,-1.2967455804174681,-0.3631802827965268,0.17783290030074375,-1.409469284723933,-0.9320907019609884,-0.5212538583807351,-0.2073924348945453,-1.2008712326381081,-1.301836865312063
3.2451727925817986,3.5525682095496847,2.986783832411558,1.6844233703815172,3.0466757941543205,-0.6520933405037792,0.06715652668791836,-1.1524041806064675,0.4693942658739625,-1.0817980243170913,-0.0960513179640521,-0.5568844634847493,-0.5778479768189537,-0.7101267351597467,-0.580727371921547,-0.8761951813540252,0.18182348778168567,-0.5647589375011913,-1.7675606403908628,1.5836065072244692,1.8676164696439326,1.3851232587884281,2.442156353720441,1.2118502906431352,2.7797905084112995,0.9197172373618947,-0.13270746834225072,0.4466012700773846,0.5856606893859301,0.2044973455489798,0.7086471835478622,0.4772184963291951,1.0710704259024773,0.5254374446963455,5.300900120262752,4.715984855813114,5.350677234834775,-0.7834272660228182,-0.41303146931483,1.6924581328946333,-1.7887573895615825,-1.701030946337618,-1.8740747680269665,-0.9954557842150499,-0.9355777100152722,-0.9145504279548218,-0.8461843243455751,-1.1532754876957023,-1.0273320700407262,-1.4773729677413634,-0.9047024050125853,-1.305794534217699,-1.3647556195199124,-2.0923742612826324,-0.5330238298937406,-1.4489620062382482,-0.9345578954414568,-0.5724920551185888,-0.06327647381435758,-1.4626211233992237,-1.088929115912846
3.812293480308408,2.986783832411558,5.425393276167845,5.359449155240657,3.2104578140767646,-0.23428510697284202,-0.295003875255143,-0.09192746174894698,0.0014280061847757092,-1.2695005337207543,0.11299477705345709,-0.36817273812389684,-0.7410518897811921,-0.26175708450646973,-0.6545966904994878,1.2758634747102127,0.39215765258511465,-0.6950996440078248,-0.9091404518470556,1.9171079880215742,1.8198123237051682,1.8417699946799047,2.0330835013102795,1.1008444023862825,1.840784209599255,2.1466636197963114,1.7510819248641714,0.7881848721840191,0.4759434734064616,0.6981544148919382,0.7834820452643809,0.45317484180648404,0.851774690612931,0.648996141373674,6.7012791079908505,7.936457357155619,6.991092146741,-1.4019128928414133,0.7687817697782285,1.7675318524619656,-1.5013616521460607,-1.513394866968087,-1.5370253618855647,-1.0993798956709822,-1.100625106663971,-0.9751870103450259,-1.0331584739915898,-1.4273423602777577,-1.2699623052135343,-0.9576487158514789,-0.8953878967733947,-1.3738103544343117,-1.1867069249887392,1.6888108449280443,1.2120487588872961,-1.371251568872145,-0.9073081187915155,-0.8061561992032147,-0.7776869864210053,-0.8950560031039829,-1.7558497587600044
2.877758453264234,1.6844233703815172,5.359449155240657,7.356406730934004,2.2847916187540074,-0.06301676235490636,-0.21088983561323082,0.2697684091736661,-0.07977365167352408,-0.9766150938843311,0.43713964801312033,-0.3818790631694492,-0.519045362869663,-0.3670626041970713,-0.41525153935812925,1.5123338216841915,0.5496195948647744,-0.5670659698211612,0.32539095439446786,1.3689463242225788,1.0931528162321493,1.2675709226391483,1.0116054613264271,0.637307560824584,0.5297327393892183,3.0444482161511495,4.063344850511335,0.4172457397709027,0.3603289810753596,0.3652520316257417,0.8427095631813235,-0.27750143656292026,0.8835620886159143,0.47801374060692325,5.995405930617944,8.282808301318937,5.940647940131246,-0.5814477362102249,1.5392735878669328,1.2144523316984022,-0.32959214728453706,-0.2523379039936422,-0.2108142431517503,-0.8657415229116329,-0.7030129239803228,-0.900826549172172,-0.6771497926837895,-1.4376547411830787,-0.777689250283274,-0.15324342004708597,-0.06445502106646724,-0.8055230716093965,-0.36906028526454127,2.6593845219740033,2.29812616014496,-0.6194960784983606,-0.5532171738821744,-0.505307200265607,-0.12144633633291847,-0.8095639422037478,-1.1551485918297804
3.1272894317410707,3.0466757941543205,3.2104578140767646,2.2847916187540074,2.8470885159999773,-0.5060234576272264,-0.0069422981692350855,-0.7652307298882012,0.3051142658828945,-0.9617595453507835,-0.07991724489179541,-0.46662743770306314,-0.5624349455690263,-0.5718703978705487,-0.5324276414389827,-0.35079662251916943,0.19398629698453884,-0.545261560947932,-1.657412303795593,1.555246020468451,1.6984913325649795,1.3783873228900334,2.0539496821812375,1.0969535814105171,2.2175232727826875,1.046310798046257,0.15792909580580416,0.5106444527375872,0.5024397955823544,0.2760693519005786,0.5975640460075056,0.3761425751235942,0.8011450281248914,0.5581425758024687,5.062335976611368,4.883049089980177,5.1206894680470505,-0.7174304622466403,-0.034944693839207897,1.602560780164699,-1.480579377837386,-1.474298276315649,-1.5622560061719912,-0.9186383208006703,-0.8877861150106087,-0.8175434234866145,-0.7840587673722671,-1.044582255888976,-0.9228838400206693,-1.184174240415763,-0.824869688358947,-1.1776957258349274,-1.1889149616585104,-0.8579065628076975,-0.018789072787540672,-1.285969311419337,-0.850098068069875,-0.45903301342634567,-0.05729521770860506,-1.2052907610964294,-1.086689738404114
-0.500349552814911,-0.6520933405037792,-0.23428510697284202,-0.06301676235490636,-0.5060234576272264,0.27402758562999563,-0.09407812358791838,0.45335321159403374,-0.1969349396726673,0.3092841963018004,0.03422807657687637,0.12784662106580486,0.07457441051146226,0.1501932750820684,0.09242947821639325,0.7292067092565594,0.03269871691967583,0.07657981412084121,0.5937810999475828,-0.20474759534887277,-0.3102577059625468,-0.130869813277548,-0.4324225341398534,-0.26388385415197996,-0.5598347796627846,-0.20889126018902293,-0.2126624569197682,0.027715124828564926,-0.0842881628725921,0.09727187161540306,-0.07872248715451906,-0.061978237525078646,-0.3050341200759842,-0.08159547747251619,-0.7604618728130944,-0.4605002731853202,-0.7773238085165937,-0.26517442883159387,0.08976039629428016,-0.27627284981125855,0.04206954307888305,0.0908862918852803,0.08461787718642275,0.1383626225818684,0.10781497791901849,0.13326333510263438,0.08246335496417169,0.10690908534923645,0.046189008129435466,0.13644068078359026,0.037238444816768475,0.10765243312604567,0.1492609960077342,0.8170361766379963,0.19073726284220383,0.14735072025724735,0.1651351539165213,-0.1019355931150616,-0.2729688363699318,0.4508988868688773,0.0039029091884038797
-0.06816527860744674,0.06715652668791836,-0.295003875255143,-0.21088983561323082,-0.0069422981692350855,-0.09407812358791838,0.09572371302462095,-0.20453994717381344,0.11318919368296244,0.02960270820502341,0.012389719298445113,-0.06967580778472351,0.03464951725125579,-0.1370323752347466,0.02407799370168515,-0.43050385667957797,0.007411107325493924,0.010971488662567957,-0.06643997492388272,-0.056598401840876375,-0.004598325311666321,-0.10130517341404069,0.025872813213723884,0.020098502316389846,0.0841325108179326,0.003308393966126127,0.09122208312663865,-0.0954588449239861,0.035285156545986775,-0.1368188929481391,0.032559494860890714,-0.08976517241886604,0.10182680716036274,-0.010425452202859292,-0.08051693577369122,-0.2642503034037412,-0.1890064818361671,0.2568827997364252,-0.07291203184914044,-0.0006636811757850743,0.06057096413994126,0.08374640637823912,0.06478269656976521,0.0008254489179568514,0.04122271071088907,-0.021475346807214295,0.05238055247598832,0.00209511410921364,0.08429115660131822,-0.019799832075293938,0.09106777313726006,0.03777002704579313,0.027332041916297824,-0.6132329669275314,-0.14909273917946148,0.028323835351355398,-0.004429065040510496,0.09937163417354998,0.3007471692668021,-0.1751883586793229,0.18473956464456948
-0.689482922626698,-1.1524041806064675,-0.09192746174894698,0.2697684091736661,-0.7652307298882012,0.45335321159403374,-0.20453994717381344,0.8810614091355744,-0.40503073351645486,0.421052865917371,0.01624244189682088,0.24875796337892783,0.09243722022198286,0.3284692566032989,0.132185756914888,1.3359430822277123,-0.002973685958675643,0.11379327311054883,0.6559046268220959,-0.26638069805325054,-0.5063145541866437,-0.14475378352135287,-0.8116247320885461,-0.4070843525174706,-1.08542949204415,-0.24195506755645158,-0.22485407385686734,0.09606653650007818,-0.19194952631364318,0.1979624167396215,-0.22659752872820735,-0.11005496273534315,-0.6269076061801706,-0.08192781945568642,-1.1295910994460794,-0.4969037012906981,-1.0875925380284497,-0.33136829744004465,0.32863469466260625,-0.4137541393916123,0.30502306935279555,0.2889648051154796,0.35964538003822716,0.242702105878406,0.16604158043837422,0.2532527521283592,0.1348722545991115,0.23218673669891712,0.11935861527395628,0.3771238212033658,0.07318214217368305,0.23892785730260643,0.31850454970987047,2.023615892819296,0.6044454274577071,0.3172999168699729,0.27229509649744604,-0.07066693485394257,-0.4602163449935984,0.7665672207209073,-0.04916944170473146
0.26886460511131727,0.4693942658739625,0.0014280061847757092,-0.07977365167352408,0.3051142658828945,-0.1969349396726673,0.11318919368296244,-0.40503073351645486,0.2367040852162808,-0.16145404102626834,0.029491030205583888,-0.09676790201201647,-0.03491714677973814,-0.09094286165531136,-0.04945745076837421,-0.5824343870449135,0.05521708161292175,-0.05136892730793264,-0.13048946610184028,0.10798080655089987,0.2249706561605207,0.0564702417909734,0.36066136220394657,0.19111499401560325,0.46999857340189793,0.1748315125877419,0.27825416530293107,-0.029566802303810483,0.09804090390164913,-0.05137008708755708,0.1365976752865285,0.12974808240928512,0.32509878312721674,0.030642552155665696,0.45640730446533945,0.21836450703436647,0.44921490863875424,0.13963143792065014,-0.09182970770503779,0.17497534891167893,-0.2116490549537386,-0.21061173064005737,-0.2555485144045614,-0.10886027870421665,-0.0868763622045824,-0.08993092317427799,-0.060258029032755595,-0.06547859486823855,-0.06650162121643961,-0.14475910649635426,-0.0519629237153132,-0.12823691036532706,-0.1793112800545429,-0.928365598311281,-0.33534833164541095,-0.18282299044776837,-0.1322955980286909,0.057542447745797275,0.26352605729398815,-0.2901729199431601,0.05682113457218149
-1.1008835205471348,-1.0817980243170913,-1.2695005337207543,-0.9766150938843311,-0.9617595453507835,0.3092841963018004,0.02960270820502341,0.421052865917371,-0.16145404102626834,0.7087836064590058,0.029790584908552672,0.08903402069214446,0.22323116793051137,-0.05673782897988596,0.2362005914264392,0.36533272701632613,0.020197509923073394,0.18083032128871915,0.7214896814469494,-0.5030717135042682,-0.5907289565418131,-0.472431668011747,-0.7808746790932649,-0.45195895476535786,-0.8696485182242297,-0.6057447779112245,-0.6263597315692855,-0.1467911437136129,-0.09069449772367326,-0.14694603109466164,-0.1480565883931765,-0.35683215703710125,-0.470982138252335,-0.15509649976652648,-1.7843477452582592,-1.793973458202564,-2.0715559066110636,0.09324130615755177,-0.06421479040427042,-0.5068375840591031,0.23346618500684554,0.3575621021418786,0.31872085358518765,0.28556961298308076,0.30801910183359177,0.22834703663480518,0.29215525660634617,0.2553935005411498,0.31295853255383244,0.17763964217999473,0.24234724067276064,0.30674079012607286,0.3407827855272372,0.15625619323227388,-0.028195498637620713,0.35264746202866115,0.3095878155171333,0.061451042369033926,0.16820322057449105,0.4635546983991502,0.4323734283782709
